"","time","comp","scenario","val2","var","value","lab"
"216",36,"I","5% detected, Asymp RR=0.5",397174.276697213,"Total",852374.761301895,"Cumulative cases"
"217",37,"I","15% detected, Asymp RR=0.25",118361.936975115,"Total",249716.739027687,"Cumulative cases"
"218",37,"I","15% detected, Asymp RR=0.5",157370.022382265,"Total",338457.164741463,"Cumulative cases"
"219",37,"I","2% detected, Asymp RR=0.25",752158.370789771,"Total",1582848.3922447,"Cumulative cases"
"220",37,"I","2% detected, Asymp RR=0.5",949049.647114104,"Total",2028491.44869136,"Cumulative cases"
"221",37,"I","5% detected, Asymp RR=0.25",333792.187854773,"Total",703650.616046299,"Cumulative cases"
"222",37,"I","5% detected, Asymp RR=0.5",439334.004708719,"Total",942852.072959447,"Cumulative cases"
"223",38,"I","15% detected, Asymp RR=0.25",129502.277986507,"Total",273294.587793129,"Cumulative cases"
"224",38,"I","15% detected, Asymp RR=0.5",175494.703217261,"Total",377494.842090646,"Cumulative cases"
"225",38,"I","2% detected, Asymp RR=0.25",808342.545121331,"Total",1701269.87217664,"Cumulative cases"
"226",38,"I","2% detected, Asymp RR=0.5",1030177.15422351,"Total",2201103.71098074,"Cumulative cases"
"227",38,"I","5% detected, Asymp RR=0.25",362948.582716769,"Total",765276.756744272,"Cumulative cases"
"228",38,"I","5% detected, Asymp RR=0.5",485119.559306837,"Total",1041049.37275502,"Cumulative cases"
"229",39,"I","15% detected, Asymp RR=0.25",141594.598999284,"Total",298885.862380843,"Cumulative cases"
"230",39,"I","15% detected, Asymp RR=0.5",195531.305228768,"Total",420640.006853633,"Cumulative cases"
"231",39,"I","2% detected, Asymp RR=0.25",867061.282524141,"Total",1824983.41796994,"Cumulative cases"
"232",39,"I","2% detected, Asymp RR=0.5",1114983.63652705,"Total",2381300.80458675,"Cumulative cases"
"233",39,"I","5% detected, Asymp RR=0.25",394180.370065304,"Total",831277.876094406,"Cumulative cases"
"234",39,"I","5% detected, Asymp RR=0.5",534693.177118526,"Total",1147297.718277,"Cumulative cases"
"235",40,"I","15% detected, Asymp RR=0.25",154711.299905814,"Total",326643.331620376,"Cumulative cases"
